[#CLIENT#] INFO: CS350 Client Version 3.0
[#CLIENT#] INFO: setting client port as: 2222
[#CLIENT#] INFO: setting distribution: 0
[#CLIENT#] INFO: Initiating connection...
[#CLIENT#] SENT REQ 795
[#CLIENT#] RESP REQ 792
[#CLIENT#] RESP REQ 793
[#CLIENT#] RESP REQ 794
[#CLIENT#] RESP REQ 795
[#CLIENT#] PREP REQ 796
[#CLIENT#] SENT REQ 796
[#CLIENT#] RESP REQ 791
[#CLIENT#] RESP REQ 788
[#CLIENT#] RESP REQ 790
[#CLIENT#] PREP REQ 797
[#CLIENT#] SENT REQ 797
[#CLIENT#] PREP REQ 798
[#CLIENT#] SENT REQ 798
[#CLIENT#] RESP REQ 789
[#CLIENT#] RESP REQ 798
[#CLIENT#] PREP REQ 799
[#CLIENT#] SENT REQ 799
[#CLIENT#] RESP REQ 797
[#CLIENT#] PREP REQ 800
[#CLIENT#] SENT REQ 800
[#CLIENT#] PREP REQ 801
[#CLIENT#] SENT REQ 801
[#CLIENT#] RESP REQ 799
[#CLIENT#] RESP REQ 801
[#CLIENT#] PREP REQ 802
[#CLIENT#] SENT REQ 802
[#CLIENT#] RESP REQ 796
[#CLIENT#] PREP REQ 803
[#CLIENT#] SENT REQ 803
[#CLIENT#] RESP REQ 802
[#CLIENT#] PREP REQ 804
[#CLIENT#] SENT REQ 804
[#CLIENT#] PREP REQ 805
[#CLIENT#] SENT REQ 805
[#CLIENT#] RESP REQ 803
[#CLIENT#] RESP REQ 805
[#CLIENT#] RESP REQ 800
[#CLIENT#] PREP REQ 806
[#CLIENT#] SENT REQ 806
[#CLIENT#] PREP REQ 807
[#CLIENT#] SENT REQ 807
[#CLIENT#] RESP REQ 804
[#CLIENT#] RESP REQ 807
[#CLIENT#] PREP REQ 808
[#CLIENT#] SENT REQ 808
[#CLIENT#] RESP REQ 806
[#CLIENT#] PREP REQ 809
[#CLIENT#] SENT REQ 809
[#CLIENT#] RESP REQ 809
[#CLIENT#] PREP REQ 810
[#CLIENT#] SENT REQ 810
[#CLIENT#] RESP REQ 810
[#CLIENT#] PREP REQ 811
[#CLIENT#] SENT REQ 811
[#CLIENT#] PREP REQ 812
[#CLIENT#] SENT REQ 812
[#CLIENT#] RESP REQ 811
[#CLIENT#] RESP REQ 812
[#CLIENT#] RESP REQ 808
[#CLIENT#] PREP REQ 813
[#CLIENT#] SENT REQ 813
[#CLIENT#] PREP REQ 814
[#CLIENT#] SENT REQ 814
[#CLIENT#] RESP REQ 813
[#CLIENT#] PREP REQ 815
[#CLIENT#] SENT REQ 815
[#CLIENT#] PREP REQ 816
[#CLIENT#] SENT REQ 816
[#CLIENT#] RESP REQ 815
[#CLIENT#] PREP REQ 817
[#CLIENT#] SENT REQ 817
[#CLIENT#] RESP REQ 816
[#CLIENT#] PREP REQ 818
[#CLIENT#] SENT REQ 818
[#CLIENT#] RESP REQ 817
[#CLIENT#] RESP REQ 814
[#CLIENT#] PREP REQ 819
[#CLIENT#] SENT REQ 819
[#CLIENT#] RESP REQ 819
[#CLIENT#] PREP REQ 820
[#CLIENT#] SENT REQ 820
[#CLIENT#] PREP REQ 821
[#CLIENT#] SENT REQ 821
[#CLIENT#] PREP REQ 822
[#CLIENT#] SENT REQ 822
[#CLIENT#] PREP REQ 823
[#CLIENT#] SENT REQ 823
[#CLIENT#] RESP REQ 818
[#CLIENT#] PREP REQ 824
[#CLIENT#] SENT REQ 824
[#CLIENT#] RESP REQ 820
[#CLIENT#] RESP REQ 821
[#CLIENT#] RESP REQ 823
[#CLIENT#] PREP REQ 825
[#CLIENT#] SENT REQ 825
[#CLIENT#] PREP REQ 826
[#CLIENT#] SENT REQ 826
[#CLIENT#] RESP REQ 824
[#CLIENT#] RESP REQ 825
[#CLIENT#] PREP REQ 827
[#CLIENT#] SENT REQ 827
[#CLIENT#] RESP REQ 822
[#CLIENT#] PREP REQ 828
[#CLIENT#] SENT REQ 828
[#CLIENT#] RESP REQ 826
[#CLIENT#] PREP REQ 829
[#CLIENT#] SENT REQ 829
[#CLIENT#] RESP REQ 827
[#CLIENT#] PREP REQ 830
[#CLIENT#] SENT REQ 830
[#CLIENT#] RESP REQ 829
[#CLIENT#] RESP REQ 828
[#CLIENT#] PREP REQ 831
[#CLIENT#] SENT REQ 831
[#CLIENT#] PREP REQ 832
[#CLIENT#] SENT REQ 832
[#CLIENT#] RESP REQ 830
[#CLIENT#] RESP REQ 832
[#CLIENT#] PREP REQ 833
[#CLIENT#] SENT REQ 833
[#CLIENT#] PREP REQ 834
[#CLIENT#] SENT REQ 834
[#CLIENT#] RESP REQ 831
[#CLIENT#] RESP REQ 834
[#CLIENT#] RESP REQ 833
[#CLIENT#] PREP REQ 835
[#CLIENT#] SENT REQ 835
[#CLIENT#] RESP REQ 835
[#CLIENT#] PREP REQ 836
[#CLIENT#] SENT REQ 836
[#CLIENT#] PREP REQ 837
[#CLIENT#] SENT REQ 837
[#CLIENT#] RESP REQ 836
[#CLIENT#] PREP REQ 838
[#CLIENT#] SENT REQ 838
[#CLIENT#] PREP REQ 839
[#CLIENT#] SENT REQ 839
[#CLIENT#] PREP REQ 840
[#CLIENT#] SENT REQ 840
[#CLIENT#] RESP REQ 838
[#CLIENT#] PREP REQ 841
[#CLIENT#] SENT REQ 841
[#CLIENT#] RESP REQ 837
[#CLIENT#] RESP REQ 841
[#CLIENT#] RESP REQ 840
[#CLIENT#] PREP REQ 842
[#CLIENT#] SENT REQ 842
[#CLIENT#] RESP REQ 842
[#CLIENT#] PREP REQ 843
[#CLIENT#] SENT REQ 843
[#CLIENT#] RESP REQ 839
[#CLIENT#] RESP REQ 843
[#CLIENT#] PREP REQ 844
[#CLIENT#] SENT REQ 844
[#CLIENT#] PREP REQ 845
[#CLIENT#] SENT REQ 845
[#CLIENT#] RESP REQ 844
[#CLIENT#] PREP REQ 846
[#CLIENT#] SENT REQ 846
[#CLIENT#] PREP REQ 847
[#CLIENT#] SENT REQ 847
[#CLIENT#] PREP REQ 848
[#CLIENT#] SENT REQ 848
[#CLIENT#] RESP REQ 847
[#CLIENT#] RESP REQ 845
[#CLIENT#] RESP REQ 848
[#CLIENT#] RESP REQ 846
[#CLIENT#] PREP REQ 849
[#CLIENT#] SENT REQ 849
[#CLIENT#] PREP REQ 850
[#CLIENT#] SENT REQ 850
[#CLIENT#] PREP REQ 851
[#CLIENT#] SENT REQ 851
[#CLIENT#] PREP REQ 852
[#CLIENT#] SENT REQ 852
[#CLIENT#] RESP REQ 850
[#CLIENT#] RESP REQ 851
[#CLIENT#] PREP REQ 853
[#CLIENT#] SENT REQ 853
[#CLIENT#] PREP REQ 854
[#CLIENT#] SENT REQ 854
[#CLIENT#] PREP REQ 855
[#CLIENT#] SENT REQ 855
[#CLIENT#] PREP REQ 856
[#CLIENT#] SENT REQ 856
[#CLIENT#] PREP REQ 857
[#CLIENT#] SENT REQ 857
[#CLIENT#] PREP REQ 858
[#CLIENT#] SENT REQ 858
[#CLIENT#] PREP REQ 859
[#CLIENT#] SENT REQ 859
[#CLIENT#] PREP REQ 860
[#CLIENT#] SENT REQ 860
[#CLIENT#] PREP REQ 861
[#CLIENT#] SENT REQ 861
[#CLIENT#] RESP REQ 852
[#CLIENT#] RESP REQ 860
[#CLIENT#] RESP REQ 861
[#CLIENT#] PREP REQ 862
[#CLIENT#] SENT REQ 862
[#CLIENT#] RESP REQ 854
[#CLIENT#] RESP REQ 862
[#CLIENT#] RESP REQ 849
[#CLIENT#] RESP REQ 856
[#CLIENT#] RESP REQ 855
[#CLIENT#] RESP REQ 853
[#CLIENT#] PREP REQ 863
[#CLIENT#] SENT REQ 863
[#CLIENT#] RESP REQ 858
[#CLIENT#] PREP REQ 864
[#CLIENT#] SENT REQ 864
[#CLIENT#] RESP REQ 859
[#CLIENT#] PREP REQ 865
[#CLIENT#] SENT REQ 865
[#CLIENT#] RESP REQ 857
[#CLIENT#] RESP REQ 863
[#CLIENT#] PREP REQ 866
[#CLIENT#] SENT REQ 866
[#CLIENT#] PREP REQ 867
[#CLIENT#] SENT REQ 867
[#CLIENT#] PREP REQ 868
[#CLIENT#] SENT REQ 868
[#CLIENT#] PREP REQ 869
[#CLIENT#] SENT REQ 869
[#CLIENT#] PREP REQ 870
[#CLIENT#] SENT REQ 870
[#CLIENT#] RESP REQ 865
[#CLIENT#] RESP REQ 866
[#CLIENT#] PREP REQ 871
[#CLIENT#] SENT REQ 871
[#CLIENT#] RESP REQ 868
[#CLIENT#] RESP REQ 869
[#CLIENT#] PREP REQ 872
[#CLIENT#] SENT REQ 872
[#CLIENT#] PREP REQ 873
[#CLIENT#] SENT REQ 873
[#CLIENT#] PREP REQ 874
[#CLIENT#] SENT REQ 874
[#CLIENT#] RESP REQ 870
[#CLIENT#] RESP REQ 872
[#CLIENT#] RESP REQ 867
[#CLIENT#] PREP REQ 875
[#CLIENT#] SENT REQ 875
[#CLIENT#] PREP REQ 876
[#CLIENT#] SENT REQ 876
[#CLIENT#] RESP REQ 871
[#CLIENT#] PREP REQ 877
[#CLIENT#] SENT REQ 877
[#CLIENT#] RESP REQ 864
[#CLIENT#] PREP REQ 878
[#CLIENT#] SENT REQ 878
[#CLIENT#] RESP REQ 873
[#CLIENT#] RESP REQ 876
[#CLIENT#] PREP REQ 879
[#CLIENT#] SENT REQ 879
[#CLIENT#] RESP REQ 878
[#CLIENT#] PREP REQ 880
[#CLIENT#] SENT REQ 880
[#CLIENT#] RESP REQ 877
[#CLIENT#] RESP REQ 879
[#CLIENT#] PREP REQ 881
[#CLIENT#] SENT REQ 881
[#CLIENT#] RESP REQ 880
[#CLIENT#] PREP REQ 882
[#CLIENT#] SENT REQ 882
[#CLIENT#] PREP REQ 883
[#CLIENT#] SENT REQ 883
[#CLIENT#] RESP REQ 874
[#CLIENT#] PREP REQ 884
[#CLIENT#] SENT REQ 884
[#CLIENT#] RESP REQ 882
[#CLIENT#] PREP REQ 885
[#CLIENT#] SENT REQ 885
[#CLIENT#] PREP REQ 886
[#CLIENT#] SENT REQ 886
[#CLIENT#] RESP REQ 875
[#CLIENT#] PREP REQ 887
[#CLIENT#] SENT REQ 887
[#CLIENT#] RESP REQ 885
[#CLIENT#] PREP REQ 888
[#CLIENT#] SENT REQ 888
[#CLIENT#] PREP REQ 889
[#CLIENT#] SENT REQ 889
[#CLIENT#] PREP REQ 890
[#CLIENT#] SENT REQ 890
[#CLIENT#] RESP REQ 883
[#CLIENT#] RESP REQ 889
[#CLIENT#] PREP REQ 891
[#CLIENT#] SENT REQ 891
[#CLIENT#] PREP REQ 892
[#CLIENT#] SENT REQ 892
[#CLIENT#] PREP REQ 893
[#CLIENT#] SENT REQ 893
[#CLIENT#] PREP REQ 894
[#CLIENT#] SENT REQ 894
[#CLIENT#] RESP REQ 888
[#CLIENT#] RESP REQ 886
[#CLIENT#] RESP REQ 891
[#CLIENT#] RESP REQ 892
[#CLIENT#] RESP REQ 893
[#CLIENT#] PREP REQ 895
[#CLIENT#] SENT REQ 895
[#CLIENT#] PREP REQ 896
[#CLIENT#] SENT REQ 896
[#CLIENT#] RESP REQ 887
[#CLIENT#] PREP REQ 897
[#CLIENT#] SENT REQ 897
[#CLIENT#] RESP REQ 890
[#CLIENT#] RESP REQ 897
[#CLIENT#] PREP REQ 898
[#CLIENT#] SENT REQ 898
[#CLIENT#] RESP REQ 895
[#CLIENT#] PREP REQ 899
[#CLIENT#] SENT REQ 899
[#CLIENT#] PREP REQ 900
[#CLIENT#] SENT REQ 900
[#CLIENT#] PREP REQ 901
[#CLIENT#] SENT REQ 901
[#CLIENT#] PREP REQ 902
[#CLIENT#] SENT REQ 902
[#CLIENT#] PREP REQ 903
[#CLIENT#] SENT REQ 903
[#CLIENT#] RESP REQ 896
[#CLIENT#] PREP REQ 904
[#CLIENT#] SENT REQ 904
[#CLIENT#] RESP REQ 900
[#CLIENT#] PREP REQ 905
[#CLIENT#] SENT REQ 905
[#CLIENT#] RESP REQ 894
[#CLIENT#] PREP REQ 906
[#CLIENT#] SENT REQ 906
[#CLIENT#] RESP REQ 899
[#CLIENT#] RESP REQ 903
[#CLIENT#] PREP REQ 907
[#CLIENT#] SENT REQ 907
[#CLIENT#] RESP REQ 898
[#CLIENT#] RESP REQ 905
[#CLIENT#] RESP REQ 906
[#CLIENT#] RESP REQ 907
[#CLIENT#] RESP REQ 902
[#CLIENT#] PREP REQ 908
[#CLIENT#] SENT REQ 908
[#CLIENT#] RESP REQ 901
[#CLIENT#] PREP REQ 909
[#CLIENT#] SENT REQ 909
[#CLIENT#] PREP REQ 910
[#CLIENT#] SENT REQ 910
[#CLIENT#] RESP REQ 904
[#CLIENT#] PREP REQ 911
[#CLIENT#] SENT REQ 911
[#CLIENT#] PREP REQ 912
[#CLIENT#] SENT REQ 912
[#CLIENT#] PREP REQ 913
[#CLIENT#] SENT REQ 913
[#CLIENT#] RESP REQ 909
[#CLIENT#] PREP REQ 914
[#CLIENT#] SENT REQ 914
[#CLIENT#] RESP REQ 884
[#CLIENT#] RESP REQ 911
[#CLIENT#] PREP REQ 915
[#CLIENT#] SENT REQ 915
[#CLIENT#] PREP REQ 916
[#CLIENT#] SENT REQ 916
[#CLIENT#] RESP REQ 910
[#CLIENT#] RESP REQ 915
[#CLIENT#] RESP REQ 912
[#CLIENT#] PREP REQ 917
[#CLIENT#] SENT REQ 917
[#CLIENT#] PREP REQ 918
[#CLIENT#] SENT REQ 918
[#CLIENT#] RESP REQ 914
[#CLIENT#] RESP REQ 917
[#CLIENT#] PREP REQ 919
[#CLIENT#] SENT REQ 919
[#CLIENT#] PREP REQ 920
[#CLIENT#] SENT REQ 920
[#CLIENT#] RESP REQ 916
[#CLIENT#] PREP REQ 921
[#CLIENT#] SENT REQ 921
[#CLIENT#] PREP REQ 922
[#CLIENT#] SENT REQ 922
[#CLIENT#] RESP REQ 918
[#CLIENT#] RESP REQ 921
[#CLIENT#] PREP REQ 923
[#CLIENT#] SENT REQ 923
[#CLIENT#] PREP REQ 924
[#CLIENT#] SENT REQ 924
[#CLIENT#] RESP REQ 919
[#CLIENT#] PREP REQ 925
[#CLIENT#] SENT REQ 925
[#CLIENT#] RESP REQ 920
[#CLIENT#] PREP REQ 926
[#CLIENT#] SENT REQ 926
[#CLIENT#] RESP REQ 924
[#CLIENT#] PREP REQ 927
[#CLIENT#] SENT REQ 927
[#CLIENT#] RESP REQ 925
[#CLIENT#] PREP REQ 928
[#CLIENT#] SENT REQ 928
[#CLIENT#] RESP REQ 926
[#CLIENT#] PREP REQ 929
[#CLIENT#] SENT REQ 929
[#CLIENT#] RESP REQ 927
[#CLIENT#] PREP REQ 930
[#CLIENT#] SENT REQ 930
[#CLIENT#] PREP REQ 931
[#CLIENT#] SENT REQ 931
[#CLIENT#] RESP REQ 928
[#CLIENT#] RESP REQ 922
[#CLIENT#] RESP REQ 929
[#CLIENT#] PREP REQ 932
[#CLIENT#] SENT REQ 932
[#CLIENT#] PREP REQ 933
[#CLIENT#] SENT REQ 933
[#CLIENT#] PREP REQ 934
[#CLIENT#] SENT REQ 934
[#CLIENT#] RESP REQ 923
[#CLIENT#] RESP REQ 933
[#CLIENT#] PREP REQ 935
[#CLIENT#] SENT REQ 935
[#CLIENT#] RESP REQ 934
[#CLIENT#] PREP REQ 936
[#CLIENT#] SENT REQ 936
[#CLIENT#] PREP REQ 937
[#CLIENT#] SENT REQ 937
[#CLIENT#] RESP REQ 913
[#CLIENT#] RESP REQ 937
[#CLIENT#] RESP REQ 936
[#CLIENT#] PREP REQ 938
[#CLIENT#] SENT REQ 938
[#CLIENT#] RESP REQ 935
[#CLIENT#] RESP REQ 938
[#CLIENT#] PREP REQ 939
[#CLIENT#] SENT REQ 939
[#CLIENT#] PREP REQ 940
[#CLIENT#] SENT REQ 940
[#CLIENT#] PREP REQ 941
[#CLIENT#] SENT REQ 941
[#CLIENT#] RESP REQ 908
[#CLIENT#] PREP REQ 942
[#CLIENT#] SENT REQ 942
[#CLIENT#] PREP REQ 943
[#CLIENT#] SENT REQ 943
[#CLIENT#] RESP REQ 941
[#CLIENT#] RESP REQ 939
[#CLIENT#] RESP REQ 930
[#CLIENT#] RESP REQ 942
[#CLIENT#] RESP REQ 943
[#CLIENT#] RESP REQ 940
[#CLIENT#] PREP REQ 944
[#CLIENT#] SENT REQ 944
[#CLIENT#] PREP REQ 945
[#CLIENT#] SENT REQ 945
[#CLIENT#] PREP REQ 946
[#CLIENT#] SENT REQ 946
[#CLIENT#] RESP REQ 932
[#CLIENT#] RESP REQ 931
[#CLIENT#] PREP REQ 947
[#CLIENT#] SENT REQ 947
[#CLIENT#] RESP REQ 944
[#CLIENT#] PREP REQ 948
[#CLIENT#] SENT REQ 948
[#CLIENT#] RESP REQ 947
[#CLIENT#] RESP REQ 945
[#CLIENT#] PREP REQ 949
[#CLIENT#] SENT REQ 949
[#CLIENT#] PREP REQ 950
[#CLIENT#] SENT REQ 950
[#CLIENT#] PREP REQ 951
[#CLIENT#] SENT REQ 951
[#CLIENT#] PREP REQ 952
[#CLIENT#] SENT REQ 952
[#CLIENT#] RESP REQ 948
[#CLIENT#] PREP REQ 953
[#CLIENT#] SENT REQ 953
[#CLIENT#] RESP REQ 951
[#CLIENT#] RESP REQ 952
[#CLIENT#] PREP REQ 954
[#CLIENT#] SENT REQ 954
[#CLIENT#] RESP REQ 949
[#CLIENT#] PREP REQ 955
[#CLIENT#] SENT REQ 955
[#CLIENT#] RESP REQ 946
[#CLIENT#] PREP REQ 956
[#CLIENT#] SENT REQ 956
[#CLIENT#] PREP REQ 957
[#CLIENT#] SENT REQ 957
[#CLIENT#] PREP REQ 958
[#CLIENT#] SENT REQ 958
[#CLIENT#] PREP REQ 959
[#CLIENT#] SENT REQ 959
[#CLIENT#] RESP REQ 954
[#CLIENT#] RESP REQ 955
[#CLIENT#] PREP REQ 960
[#CLIENT#] SENT REQ 960
[#CLIENT#] RESP REQ 959
[#CLIENT#] RESP REQ 958
[#CLIENT#] RESP REQ 957
[#CLIENT#] PREP REQ 961
[#CLIENT#] SENT REQ 961
[#CLIENT#] RESP REQ 956
[#CLIENT#] RESP REQ 953
[#CLIENT#] RESP REQ 961
[#CLIENT#] PREP REQ 962
[#CLIENT#] SENT REQ 962
[#CLIENT#] RESP REQ 960
[#CLIENT#] PREP REQ 963
[#CLIENT#] SENT REQ 963
[#CLIENT#] RESP REQ 962
[#CLIENT#] RESP REQ 963
[#CLIENT#] PREP REQ 964
[#CLIENT#] SENT REQ 964
[#CLIENT#] PREP REQ 965
[#CLIENT#] SENT REQ 965
[#CLIENT#] PREP REQ 966
[#CLIENT#] SENT REQ 966
[#CLIENT#] RESP REQ 881
[#CLIENT#] PREP REQ 967
[#CLIENT#] SENT REQ 967
[#CLIENT#] RESP REQ 966
[#CLIENT#] PREP REQ 968
[#CLIENT#] SENT REQ 968
[#CLIENT#] RESP REQ 964
[#CLIENT#] PREP REQ 969
[#CLIENT#] SENT REQ 969
[#CLIENT#] RESP REQ 965
[#CLIENT#] RESP REQ 968
[#CLIENT#] RESP REQ 969
[#CLIENT#] PREP REQ 970
[#CLIENT#] SENT REQ 970
[#CLIENT#] PREP REQ 971
[#CLIENT#] SENT REQ 971
[#CLIENT#] PREP REQ 972
[#CLIENT#] SENT REQ 972
[#CLIENT#] RESP REQ 950
[#CLIENT#] RESP REQ 970
[#CLIENT#] PREP REQ 973
[#CLIENT#] SENT REQ 973
[#CLIENT#] RESP REQ 967
[#CLIENT#] RESP REQ 972
[#CLIENT#] RESP REQ 973
[#CLIENT#] RESP REQ 971
[#CLIENT#] PREP REQ 974
[#CLIENT#] SENT REQ 974
[#CLIENT#] RESP REQ 974
[#CLIENT#] PREP REQ 975
[#CLIENT#] SENT REQ 975
[#CLIENT#] PREP REQ 976
[#CLIENT#] SENT REQ 976
[#CLIENT#] RESP REQ 976
[#CLIENT#] PREP REQ 977
[#CLIENT#] SENT REQ 977
[#CLIENT#] PREP REQ 978
[#CLIENT#] SENT REQ 978
[#CLIENT#] RESP REQ 975
[#CLIENT#] PREP REQ 979
[#CLIENT#] SENT REQ 979
[#CLIENT#] RESP REQ 978
[#CLIENT#] RESP REQ 979
[#CLIENT#] PREP REQ 980
[#CLIENT#] SENT REQ 980
[#CLIENT#] RESP REQ 980
[#CLIENT#] PREP REQ 981
[#CLIENT#] SENT REQ 981
[#CLIENT#] RESP REQ 977
[#CLIENT#] PREP REQ 982
[#CLIENT#] SENT REQ 982
[#CLIENT#] PREP REQ 983
[#CLIENT#] SENT REQ 983
[#CLIENT#] RESP REQ 982
[#CLIENT#] RESP REQ 983
[#CLIENT#] PREP REQ 984
[#CLIENT#] SENT REQ 984
[#CLIENT#] PREP REQ 985
[#CLIENT#] SENT REQ 985
[#CLIENT#] PREP REQ 986
[#CLIENT#] SENT REQ 986
[#CLIENT#] RESP REQ 984
[#CLIENT#] RESP REQ 986
[#CLIENT#] RESP REQ 981
[#CLIENT#] PREP REQ 987
[#CLIENT#] SENT REQ 987
[#CLIENT#] PREP REQ 988
[#CLIENT#] SENT REQ 988
[#CLIENT#] RESP REQ 985
[#CLIENT#] RESP REQ 988
[#CLIENT#] PREP REQ 989
[#CLIENT#] SENT REQ 989
[#CLIENT#] RESP REQ 987
[#CLIENT#] RESP REQ 989
[#CLIENT#] PREP REQ 990
[#CLIENT#] SENT REQ 990
[#CLIENT#] RESP REQ 990
[#CLIENT#] PREP REQ 991
[#CLIENT#] SENT REQ 991
[#CLIENT#] PREP REQ 992
[#CLIENT#] SENT REQ 992
[#CLIENT#] PREP REQ 993
[#CLIENT#] SENT REQ 993
[#CLIENT#] RESP REQ 992
[#CLIENT#] PREP REQ 994
[#CLIENT#] SENT REQ 994
[#CLIENT#] PREP REQ 995
[#CLIENT#] SENT REQ 995
[#CLIENT#] RESP REQ 991
[#CLIENT#] PREP REQ 996
[#CLIENT#] SENT REQ 996
[#CLIENT#] RESP REQ 994
[#CLIENT#] RESP REQ 993
[#CLIENT#] RESP REQ 995
[#CLIENT#] PREP REQ 997
[#CLIENT#] SENT REQ 997
[#CLIENT#] PREP REQ 998
[#CLIENT#] SENT REQ 998
[#CLIENT#] RESP REQ 997
[#CLIENT#] PREP REQ 999
[#CLIENT#] SENT REQ 999
[#CLIENT#] RESP REQ 996
[#CLIENT#] RESP REQ 998
[#CLIENT#] PREP REQ 1000
[#CLIENT#] SENT REQ 1000
[#CLIENT#] PREP REQ 1001
[#CLIENT#] SENT REQ 1001
[#CLIENT#] RESP REQ 1000
[#CLIENT#] RESP REQ 1001
[#CLIENT#] PREP REQ 1002
[#CLIENT#] SENT REQ 1002
[#CLIENT#] RESP REQ 999
[#CLIENT#] PREP REQ 1003
[#CLIENT#] SENT REQ 1003
[#CLIENT#] RESP REQ 1003
[#CLIENT#] PREP REQ 1004
[#CLIENT#] SENT REQ 1004
[#CLIENT#] PREP REQ 1005
[#CLIENT#] SENT REQ 1005
[#CLIENT#] RESP REQ 1002
[#CLIENT#] PREP REQ 1006
[#CLIENT#] SENT REQ 1006
[#CLIENT#] PREP REQ 1007
[#CLIENT#] SENT REQ 1007
[#CLIENT#] PREP REQ 1008
[#CLIENT#] SENT REQ 1008
[#CLIENT#] RESP REQ 1005
[#CLIENT#] PREP REQ 1009
[#CLIENT#] SENT REQ 1009
[#CLIENT#] PREP REQ 1010
[#CLIENT#] SENT REQ 1010
[#CLIENT#] RESP REQ 1007
[#CLIENT#] RESP REQ 1010
[#CLIENT#] RESP REQ 1004
[#CLIENT#] PREP REQ 1011
[#CLIENT#] SENT REQ 1011
[#CLIENT#] PREP REQ 1012
[#CLIENT#] SENT REQ 1012
[#CLIENT#] RESP REQ 1008
[#CLIENT#] PREP REQ 1013
[#CLIENT#] SENT REQ 1013
[#CLIENT#] PREP REQ 1014
[#CLIENT#] SENT REQ 1014
[#CLIENT#] RESP REQ 1012
[#CLIENT#] RESP REQ 1013
[#CLIENT#] PREP REQ 1015
[#CLIENT#] SENT REQ 1015
[#CLIENT#] RESP REQ 1006
[#CLIENT#] RESP REQ 1014
[#CLIENT#] PREP REQ 1016
[#CLIENT#] SENT REQ 1016
[#CLIENT#] RESP REQ 1015
[#CLIENT#] RESP REQ 1016
[#CLIENT#] RESP REQ 1011
[#CLIENT#] PREP REQ 1017
[#CLIENT#] SENT REQ 1017
[#CLIENT#] RESP REQ 1017
[#CLIENT#] PREP REQ 1018
[#CLIENT#] SENT REQ 1018
[#CLIENT#] RESP REQ 1018
[#CLIENT#] RESP REQ 1009
[#CLIENT#] PREP REQ 1019
[#CLIENT#] SENT REQ 1019
[#CLIENT#] RESP REQ 1019
[#CLIENT#] PREP REQ 1020
[#CLIENT#] SENT REQ 1020
[#CLIENT#] PREP REQ 1021
[#CLIENT#] SENT REQ 1021
[#CLIENT#] RESP REQ 1021
[#CLIENT#] RESP REQ 1020
[#CLIENT#] PREP REQ 1022
[#CLIENT#] SENT REQ 1022
[#CLIENT#] PREP REQ 1023
[#CLIENT#] SENT REQ 1023
[#CLIENT#] RESP REQ 1022
[#CLIENT#] PREP REQ 1024
[#CLIENT#] SENT REQ 1024
[#CLIENT#] RESP REQ 1024
[#CLIENT#] PREP REQ 1025
[#CLIENT#] SENT REQ 1025
[#CLIENT#] RESP REQ 1023
[#CLIENT#] PREP REQ 1026
[#CLIENT#] SENT REQ 1026
[#CLIENT#] PREP REQ 1027
[#CLIENT#] SENT REQ 1027
[#CLIENT#] PREP REQ 1028
[#CLIENT#] SENT REQ 1028
[#CLIENT#] PREP REQ 1029
[#CLIENT#] SENT REQ 1029
[#CLIENT#] RESP REQ 1025
[#CLIENT#] PREP REQ 1030
[#CLIENT#] SENT REQ 1030
[#CLIENT#] RESP REQ 1026
[#CLIENT#] PREP REQ 1031
[#CLIENT#] SENT REQ 1031
[#CLIENT#] RESP REQ 1029
[#CLIENT#] PREP REQ 1032
[#CLIENT#] SENT REQ 1032
[#CLIENT#] RESP REQ 1031
[#CLIENT#] PREP REQ 1033
[#CLIENT#] SENT REQ 1033
[#CLIENT#] RESP REQ 1027
[#CLIENT#] RESP REQ 1030
[#CLIENT#] PREP REQ 1034
[#CLIENT#] SENT REQ 1034
[#CLIENT#] PREP REQ 1035
[#CLIENT#] SENT REQ 1035
[#CLIENT#] RESP REQ 1028
[#CLIENT#] PREP REQ 1036
[#CLIENT#] SENT REQ 1036
[#CLIENT#] RESP REQ 1035
[#CLIENT#] PREP REQ 1037
[#CLIENT#] SENT REQ 1037
[#CLIENT#] RESP REQ 1034
[#CLIENT#] PREP REQ 1038
[#CLIENT#] SENT REQ 1038
[#CLIENT#] RESP REQ 1036
[#CLIENT#] RESP REQ 1038
[#CLIENT#] RESP REQ 1037
[#CLIENT#] RESP REQ 1032
[#CLIENT#] RESP REQ 1033
[#CLIENT#] PREP REQ 1039
[#CLIENT#] SENT REQ 1039
[#CLIENT#] RESP REQ 1039
[#CLIENT#] PREP REQ 1040
[#CLIENT#] SENT REQ 1040
[#CLIENT#] PREP REQ 1041
[#CLIENT#] SENT REQ 1041
[#CLIENT#] RESP REQ 1041
[#CLIENT#] PREP REQ 1042
[#CLIENT#] SENT REQ 1042
[#CLIENT#] RESP REQ 1040
[#CLIENT#] PREP REQ 1043
[#CLIENT#] SENT REQ 1043
[#CLIENT#] RESP REQ 1042
[#CLIENT#] PREP REQ 1044
[#CLIENT#] SENT REQ 1044
[#CLIENT#] PREP REQ 1045
[#CLIENT#] SENT REQ 1045
[#CLIENT#] PREP REQ 1046
[#CLIENT#] SENT REQ 1046
[#CLIENT#] PREP REQ 1047
[#CLIENT#] SENT REQ 1047
[#CLIENT#] RESP REQ 1043
[#CLIENT#] PREP REQ 1048
[#CLIENT#] SENT REQ 1048
[#CLIENT#] RESP REQ 1044
